Substance_id	Substance_Name	Allergic_Patients	Medicines_Containing
3534	Anamirta Cocculus Dil. D 3, Espeletia Schultzii/Espeletia Grandiflora E Foliis Et Floribus Sicc. Dil D3, Arnica Montana Dil. D6	0	1
4060	Conchae	0	1
4307	Oxaliplatin	0	92
1128	Tilia	0	16
5574	Evinacumab	0	1
5821	Mepiphylline	0	1
6068	Cimicifuga Racemosa D4, Sanguinaria Canadensis D3, Spigelia Anthelmia D4, Gelsemium Sempervirens D3, Iris Versicolor D2	0	1
6315	Calcium, Sulfate, Hydrogen Carbonate	0	1
634	Budesonide, Formoterol Fumarate Dihydrate Ph.Eur.	0	2
2857	Aluminium Phosphate, Diphtheria Toxoid Adsorbed On Aluminium Hydroxide, Hydrated And Aluminium Phosphate, Tetanus Toxoid Adsorbed On Aluminium Hydroxide, Hydrated And Aluminium Phosphate, Pertussis Toxoid Adsorbed On Aluminium Hydroxide, Hydrated And Alum	0	2
3104	Acetylsalicylic Acid, Ticagrelor	0	15
3351	Procaine Hydrochloride, Potassium Chloride, Magnesium Sulfate Heptahydrate, Xylitol	0	6
3598	Chamomilla Recutita, Radix, Ethanol. Decoctum Ø	0	1
4124	Phentolamine Mesilate, Aviptadil	0	3
4371	Paraffin White Soft, Propylene Glycol, Sorbic Acid (Ph. Eur.), Cetostearyl Alcohol (Ph.Eur.)	0	1
3662	Calcium Chloride Hexahydrate	0	2
1192	Malt Extract	0	5
5638	Folic Acid, Dried Ferrous Sulfate	0	11
5885	Dipotassium Phosphate	0	2
6132	Refined And Quantified Ginkgo Dry Extract (35-67:1), Corresponding To 8.80-10.80 Mg Of Flavonoids Expressed As Flavone Glycosides, 1.12-1.36 Mg Of Ginkgolides A, B And C, 1.04-1.28 Mg Of Bilobalide, Extraction Solvent: Acetone 60% M/M	0	3
6379	Centella Asiatica Dil. D4, Sulfur Dil. D7, Arsenicum Album D9, Sepia D9, Silicea D9, Rhus Toxicodendron Dil. D6, Graphites Dil. D9	0	1
698	Wasp Venom	0	2
2921	Miconazole	0	20
3168	Calcipotriol, Anhydrous	0	2
3415	Betula, Corylus Avellana, Alnus	0	2
4188	Crataegus, Fructus Rec., Ethanol. Digestio Ø, Crataegus, Folium, Ethanol. Extr. 1:1,5-2,5	0	1
4435	Lidocaine Hydrochloride Bp, Cetylpyridinium Chloride Bp	0	3
1526	Linezolid	0	106
6466	Chelidonium Majus D8, Cinchona Officinalis D6, Lycopodium Clavatum D4, Silybum Marianum D4, Strychnos Nux-Vomica D6	0	1
6713	Hypericum Perforatum Dil. D 4 Vinos, Strychnos Ignatii Dil. D4, Valeriana Dil. D4	0	1
6960	Sodium Iodide (123 I)	0	24
7207	Donanemab	0	1
7454	Tropatepine	0	1
7701	Taurine, Glycine, L-Tryptophan, L-Arginine, L-Histidine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, Cysteine Hydrochloride Monohydrate, L-Aspartic Acid, L-Phenylalanine, Lysine Monohydrate, L-Glutamic Acid, L-Alanine	0	1
7948	Mercurialis Perennis Ferm 34c Dil. D3, Rosae Aetheroleum Dil. D7 (Hab, Vs. 5a, Lsg. D1 Mit Ethanol 94% (M/M))	0	1
8195	Ascorbic Acid, Colecalciferol, Dexpanthenol, Nicotinamide, Riboflavin, Thiamine, Vitamin B6, Retinol, Alpha-Tocopherol	0	2
8442	Netilmicin Sulfate	0	3
8689	Strychnos Nux-Vomica Dil. D4, Carbo Vegetabilis Dil. D 11, Citrullus Colocynthis Dil. D 5, Lycopodium Clavatum Dil D 11, Mormordica Balsamina Dil. D 2, Stibium Sulfuratum Nigrum Dil. D 11	0	1
8936	Symphytum Officinale D8, Acidum Silicicum Dil. D12, Calcium Carbonicum Hahnemanni Dil. D12, Calcium Phosphoricum Dil. D12	0	3
9183	Immunoglobulin A, Immunoglobulin G, Immunoglobulin M	0	1
9430	Lutetium (177lu) Vipivotide Tetraxetan	0	1
9677	Metenolone Enantate	0	1
9924	Argentum Nitricum Dil. D14, Peppermint Oil, Ratanhiae Radix Extr. Fluid. 1:1, Fluorit Dil. D9, Kieserit Dil. D19, Salvia Officinalis Aetheroleum, Aesculus, Cortex, Ethanol. Decoctum Dil. D19, Eucalyptus Oil, Lavender Oil, Myrrh Tincture, Caryophylli Flori	0	1
10171	Acetylsalicylic Acid, Rosuvastatin Calcium	0	2
10418	Simeticone, Sodium Hydrogen Carbonate, Potassium Chloride, Sodium Chloride, Sodium Sulfate Anhydrous, Macrogol 4000	0	1
10665	Lupuli Flos, Matricariae Flos, Hyperici Herba, Valerianae Radix, Menthae Piperitae Herba, Melissae Herba	0	1
10912	Felbamate	0	4
11159	Strychnos Ignatii Dil. D 6, Myristica Fragrans D6, Phosphorus Dil. D6	0	1
11406	Genetically Detoxified Pertussis Toxin, Filamentous Haemagglutinin	0	1
11653	Nitroglycerinum Dil. D3, Viscum Album Mother Tincture	0	1
11900	Acidum Citricum Dil. D10, Acidum Citricum Dil. D200, Acidum Citricum Dil. D30	0	1
291	Aconitum Napellus E Tubere W 5% (Hab, Vs. 12g Mit Nativem Olivenöl)	0	1
1590	Chlorhexidine Gluconate, Phenol	0	3
6530	Benzocaine, Zinc Oxide	0	2
6777	Tildrakizumab	0	1
7024	Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Glycine, Tryptophan, Lysine Acetate, Cysteine Hydrochloride Monohydrate	0	2
7271	Selumetinib	0	1
7518	Alizapride Hydrochloride	0	2
7765	Arnica Montana E Planta Tota Ferm 33c Dil. D1 (Hab, Vs. 33c), Funiculus Umbilicalis Bovis Gl Dil. D4 (Hab, Vs. 41b), Hypophysis Bovis Gl Dil. D4 (Hab, Vs. 41a), Magnesium Sulfuricum Dil. D4 Aquos. (Hab, Vs. 5b), Stannum Metallicum Dil. D8, Viscum Album (M	0	1
8012	Methoxyflurane 99.9%	0	5
8259	Naloxone Hydrochloride, Tilidine Hydrochloride	0	4
8506	Aspergillus Niger E Volumine Cellulae (Lyophil., Steril.) D4	0	1
8753	Mint Oil, Partly Dementholised, Menthol, Cajuput Oil, Clove Oil, Eucalyptus Oil, Juniper Oil, Methyl Salicylate	0	1
9000	Oxytetracycline	0	4
9247	Cuprum Metallicum Dil. D10, Arisaema Triphyllum Dil. D 4, Causticum Hahnemanni Dil. D 15, Sambucus Nigra Dil. D3, Bryonia Dil. D4, Carbo Vegetabilis Dil. D8	0	1
9494	Neomycin, Nystatin, Triamcinolone	0	1
9741	Rubella Virus Wistar Ra 27/3 Strain (Live, Attenuated) Produced In Wi-38 Human Diploid Lung Fibroblasts, Mumps Virus Jeryl Lynn (Level B) Strain (Live, Attenuated) Produced In Chick Embryo Cells, Measles Virus Edmonston-Enders Strain (Live, Attenuated) Pr	0	1
9988	Dry Extract From Cimicifugae Rhizoma (6-11 : 1), Extraction Solvent: Isopropyl Alcohol 40 % (V/V), Hypericum Perforatum Dry Extract (3,5 - 6,0:1), Extract Ethanol 60% (M/M)	0	1
10235	Belladonna D6, Hydrargyrum Chloratum D6, Hydrastis Canadensis, Ethanol. Decoctum D6, Kalium Bichromicum D6, Allium Cepa D6, Sambucus Nigra D6, Euphrasia Officinalis D 6	0	1
10482	Mercurius Solubilis Hahnemani Dil. D20, Hydrargyrum Sulfuratum Rubrum Dil. D8, Lobaria Pulmonaria Dil. D7, Sambucus Nigra Dil. D7	0	1
10729	Chloramine	0	1
10976	Ioxitalamate Meglumine	0	3
11223	Tincture From Black Poplar Bud, Capsicum, Clove, Oak Bark, Calendula, Flower, Bay Laurel Leaf, Peppermint Leaf, Dill Fruit, Hawthorn Berries, Wormwood, Allspice, Lovage Root, Valerian Root, Hop Strobile, Bitter-Orange Epicarp And Mesocarp, Frangula Bark, 	0	1
11470	Hepatitis A Virus (Strain Cr 326f) (Inactivated) Produced On Human Diploid (Mrc–5) Fibroblast Cells Adsorbed On Amorphous Aluminium Hydroxyphosphate Sulphate, Amorphous Aluminium Hydroxyphosphate Sulphate	0	17
11717	Diroximel Fumarate	0	1
11964	Grapes (Dry Seed) Standardized Procyanidolic Oligomers	0	1
355	Risedronate Monosodium	0	11
1654	Piperacillin, Tazobactam	0	122
6594	Hypericum Perforatum Dry Extract (3,5 - 6,0:1), Extract Ethanol 60% (M/M), Dry Extract From Black Cohosh (4,5-8,5:1), Extraction Solvent: Ethanol 60% V/V	0	2
6841	Indium (111in) Pentetate	0	4
7088	Cod Fish Extract	0	2
7335	Sumbul D6, Ignatia Amara D3, Avena Sativa Tm, Nux Vomica D3, Cicuta Virosa D6, Hyoscyamus Niger D1, Valeriana Officinalis D2, Delphinium Staphisagria D4, Matricaria Recutita D3, Asa Foetida D6	0	1
7582	Pegzilarginase	0	1
7829	Menthae Piperitae Herba	0	1
8076	Silica, Colloidal Anhydrous, Dimeticone 1000	0	1
8323	Pressed Juice From Fresh Oat Herb (1 : 0.64 – 0.80)	0	1
8570	Quinagolide Hydrochloride	0	1
8817	Iron Protein Acetyl Aspartate	0	1
9064	Pheniramine Maleate, Paracetamol	0	2
9311	Phenylephrine Hydrochloride Ph. Eur.	0	3
9558	Pneumococcal Polysaccharide Serotype 1 Conjugated To Crm197 Adsorbed On Aluminium Phosphate, Pneumococcal Polysaccharide Serotype 5 Conjugated To Crm197 Adsorbed On Aluminium Phosphate, Pneumococcal Polysaccharide Serotype 3 Conjugated To Crm197 Adsorbed 	0	1
9805	Drosera, Verbascum Thapsiforme Trit. D1, Eriodictyon Californicum Trit. D1, Grindelia, Teucrium Scorodonia, Spongia, Sticta Pulmonaria, Kalium Iodatum D3, Naphthalinum D6	0	1
10052	Resmetirom	0	1
10299	Staphylococcus Aureus Extractum Cellulae (Lyophil., Steril.) D6	0	1
10546	Disodium Phosphate Dihydrate	0	1
10793	Strophanthus Gratus D4	0	1
11040	Thiomersal	0	1
11287	Tucatinib	0	1
11534	Menthae Piperitae Folium, Taraxaci Herba, Millefolii Herba	0	1
11781	Lefamulin	0	1
12028	Distillate From Eucalyptus Leaf And Thyme (2,06:1), Distillation Agent: Water	0	1
419	Desogestrel, Ethinylestradiol	0	96
1718	Cinchona Pubescens Dil. D6, Strychnos Ignatii Dil. D 6, Phosphorus Dil. D6, Acidum Phosphoricum Dil. D4	0	1
6658	Bermuda Grass Pollen	0	1
6905	Levomenthol, Camphor	0	3
7152	Dimethyl Sulfoxide, Nonivamide, Camphor, Racemic, Benzyl Nicotinate, Turpentine Essential Oil	0	1
7399	Dry Extract Of Senna Pods (5.6-6.8:1), Adjusted To 12.5 Mg Of Hydroxyanthracene Glycosides, Expressed As Sennoside B, Extraction Solvent: Methanol 80% (M/M)	0	1
7646	Ascorbic Acid, Chlorphenamine, Paracetamol	0	2
7893	Meldonium Dihydrate	0	11
8140	Monobenzone	0	2
8387	Euphrasia Ø, Lobelia Inflata Dil. D1, Drosera Mother Tincture, Grindelia Robusta Mother Tincture	0	1
8634	Zincum Isovalerianicum D30, Coffea Arabica D10, Helleborus Niger D4	0	1
8881	Mixture Of Allergen Extracts From Dermatophagoides Pteronyssinus And Dermatophagoides Farinae	0	1
9128	Extract Of Fresh Opium Poppy (1:2.2-2.7), Extraction Solvent: Ethanol 31.2 % (M/M)	0	1
9375	Pindolol	0	4
9622	Chenopodium Album	0	1
9869	Penicillium Glabrum E Volumine Cellulae (Lyophil., Steril.) D3	0	1
10116	Potassium Chloride, Sodium Acetate, Sodium Chloride, Calcium Chloride Dihydrate	0	2
10363	Ascorbic Acid, Rutoside, Salicylamide	0	1
10610	Acetic Acid, Glacial, Sodium Hydrogen Carbonate, Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate	0	1
10857	Neomycin, Fluocinolone Acetonide	0	1
11104	Aprotinin, Calcium Chloride Dihydrate, Factor Xiii, Human Clottable Protein Containing Mainly Fibrinogen, Human Thrombin	0	1
11351	Sambuci Flos, Solidaginis Herba, Matricariae Flos, Thymi Herba, Arctostaphylos Uva-Ursi Leaf, Blueberry Leaf, Equiseti Herba	0	1
11598	Glycine, L-Cysteine Hcl, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, L-Aspartic Acid, L-Ornithine Hydrochloride, L-Phenylalanine, L-Glutamic Acid, L-Lysine, L-Alanin	0	1
11845	Standardised Dry Extract From Cascara Sagrada (Der 4-6:1), Equivalent To 15 Mg Of Hydroxyanthracene Heterosides, Expressed As Cascarosides A, Extraction Solvent: Ethanol 60% (V/V), Aloes Powdered	0	1
483	Colecalciferol, Alendronate Sodium	0	5
1247	Codeine Phosphate	0	26
1741	Kalium Stibyltartaricum Dil. D6, Phosphorus Dil. D10, Hedera Helix Spag. Peka Dil. D8, Bryonia Spag. Peka Dil. D4, Allium Cepa Spag. Peka Dil. D4, Hyoscyamus Niger Spag. Peka Dil. D4, Pulmonaria Officinalis Dil. D4, Polygala Senega Dil. D4	0	1
1988	Paroxetine Hydrochloride Hemihydrate	0	15
2235	Bacitracin, Neomycin Sulfate	0	5
2482	Colocynthis D 6, Ononis Spinosa D2, Betula Pendula D1, Acidum Oxalicum D8, Colchicum D8, Terebinthina D3, Gnaphalium Polycephalum D6, Berberis Vulgaris D2, Pulsatilla Pratensis D4, Natrium Sulfuricum D2	0	1
753	Antazoline Phosphate, Naphazoline Hydrochloride	0	3
3749	Achillea Millefolium D10, Achillea Millefolium D200, Achillea Millefolium D30, Achillea Millefolium D4, Cinnamomum Verum D1, Cinnamomum Verum D10, Cinnamomum Verum D200, Cinnamomum Verum D30, Hamamelis Virginiana D10, Hamamelis Virginiana D200, Hamamelis 	0	1
1311	Valine, Isoleucine, Leucine	0	3
1805	Dry Hydroalcoholic Extract Of Valerian Root (4-7:1), Extraction Solvent: Ethanol 70% V/V, Dry Extract From Hop Strobile (4–8:1), Extraction Solvent: Ethanol 40 % (V/V)	0	2
2052	Hydrochlorothiazide, Candesartan Cilexetil	0	174
2299	Menthol, Benzyl Nicotinate, Salicylic Acid	0	1
2546	Sulpiride	0	42
817	Apis Mellifera (801)	0	7
3813	Raloxifene Hydrochloride	0	34
1375	Sodium Phenylbutyrate	0	2
1869	Ranitidine	0	45
2116	Conchae Trit. D1, Quercus, Ethanol. Decoctum Trit. D3	0	1
2363	Riboflavin Sodium Phosphate, Thiamine Hydrochloride, Dexpanthenol, Nicotinamide, Pyridoxine Hydrochloride	0	3
140	Iohexol	0	15
2610	Sorbitan Trioleate, Polysorbate 80, Sodium Citrate, Squalene, Citric Acid, Damlecovatein	0	1
881	Triticum Aestivum, Phleum Pratense, Holcus Lanatus, Aluminium Hydroxide, Dactylis Glomerata, Festuca Pratensis, Lolium Perenne, Poa Pratensis, Secale Cereale, Oat, Hordeum Vulgare	0	1
3877	Clonixin	0	1
1439	Cefuroxime Sodium	0	45
1933	Diacerein	0	15
2180	Amylocaine Hydrochloride, Adrenalinum D3, Ficaria Verna Mother Tincture, Paeonia Officinalis Mother Tincture	0	1
2427	Benzydamine Hydrochloride, Cetylpyridinium Chloride Monohydrate	0	1
204	Ascorbic Acid	0	109
2674	Zincum Chloratum D12, Calcium Sulfuricum D6, Cuprum Arsenicosum D12, Natrium Tetrachloroauratum D12, Calcarea Phosphorica D6, Magnesium Phosphoricum D6	0	1
945	Celiprolol Hydrochloride	0	19
3941	Liquid Extract Of The Guarea Rusbyi Bark (2:1), Extraction Solvent: Ethanol-Water Mixture 40% (V/V)	0	1
4458	Dermatophagoides Farinae, Depigmented/Polymerized Extract	0	1
4705	Aesculus Hippocastanum E Semine Ferm 34c Dil. D49 (Hab, Vs. 34c), Arnica Montana E Planta Tota Ferm 33c Dil. D19 (Hab, Vs. 33c), Disci Intervertebrales Cervicales, Thoracici Et Lumbales Bovis Gl Dil. D7 (Hab, Vs. 41b), Formica Rufa Ex Animale Toto Gl Dil.	0	1
4952	Plumbum Metallicum D12, Phosphorus D6, Chamaelirium Luteum D4, Kalium Arsenicosum D4, Solidago Virgaurea D4	0	1
5199	Fluorometholone	0	12
4522	Desflurane	0	12
4769	Riboflavin Sodium Phosphate, Thiamine Hydrochloride, Calcium Folinate, Cyanocobalamin, Nicotinamide	0	1
5016	Corallium Rubrum C4, Artemisia Cina C4, Dactylopius Coccus C5, Ferrum Phosphoricum C5, Drosera C4, Atropa Bella-Donna C4, Psychotria Ipecacuanha C4, Arnica Montana C4, Cuprum Metallicum C5, Solidago Virgaurea D3	0	1
5263	Ascorbic Acid, Biotin, Calcium Pantothenate, Colecalciferol, Cyanocobalamin, Folic Acid, Nicotinamide, Riboflavin, Calcium Hydrogen Phosphate (Anhydrous), Copper Sulphate, Anhydrous, Thiamine Nitrate, Ferrous Fumarate, Phosphorus, Pyridoxine Hydrochloride	0	1
4586	Diamorphine	0	2
4833	Dosulepin Hydrochloride	0	16
5080	Parecoxib	0	10
5327	Sodium Picosulfate, Liquid Paraffin	0	1
4650	Angelica Archangelica Root, Melissa Officinalis Leaf, Nutmeg Seeds, Cinnamon Bark	0	1
4897	Bryonia D4, Kalium Carbonicum D6, Ranunculus Bulbosus D4	0	1
5144	Echinacea Purpurea Herba, Extract, Echinacea Purpurea Radix, Extract	0	2
5391	Sofosbuvir, Velpatasvir	0	1
3964	Tetracycline Hydrochloride, Chloramphenicol, Colistimethate Sodium	0	1
4211	Daptomycin	0	89
1032	Fraxinus Excelsior L.	0	25
5478	Rutoside, Coumarin, Melilotus Indicus	0	1
5725	Cefiderocol	0	1
5972	Gabexate Mesilate	0	2
6219	Tolbutamide Bp	0	3
538	Metamizole Sodium Monohydrate	0	93
2761	Bisphenol A-Glycidyl Methacrylate	0	1
3008	Liquid Extract Of Sage Leaf (Der 1:4-6), Extraction Solvent: Ethanol 70%, Liquid Extract Of Thyme Herb (Der 1:4-6), Extraction Solvent: Ethanol 70%	0	3
3255	Caspofungin	0	87
3502	Sugemalimab	0	1
4028	Medrogestone	0	1
4275	Pyridoxine Hydrochloride, L-Cystine	0	2
1096	Horse Epithelia	0	18
5542	Glycerol, Soya-Bean Oil Refined, Gelatin, Sorbitol Solution 70% (Non-Crystallising) (Ph. Eur.), Eucalyptus Oil, Water, Purified, Milchfett	0	1
5789	Tolperisone Hydrochloride	0	19
6036	Extract Of Angelica Root (1 : 2.5 - 3.5), Extracting Agent: Ethanol 30 % (V/V), Liquid Extract Of Caraway Fruit (1 : 2.5 - 3.5), Extracting Agent: Ethanol 30 % (V/V), Extract Of Liquorice Root (1 : 2.5 - 3.5), Extracting Agent: Ethanol 30 % (V/V), Liquid 	0	1
6283	Grippeimpfstoff Nosode D10, Grippeimpfstoff Nosode D200, Grippeimpfstoff Nosode D30	0	1
602	Dry Extract From Chaste Tree Fruits (7-13:1), Extraction Solvent: Ethanol 60% (M/M)	0	1
2825	Ascorbic Acid, Potassium Hydrogen Carbonate	0	1
3072	Bupivacaine Hydrochloride, Morphine Hydrochloride	0	1
3319	Carbenoxolone Sodium	0	1
3566	Dinoprostone	0	12
4092	Copper (64cu) Oxodotreotide	0	2
4339	Rotigotine	0	11
1160	Wasp Venom (Polistes Spp)	0	1
5606	Agalsidase Beta	0	1
5853	Folic Acid Bp	0	2
6100	Gentiana Lutea, Ethanol. Decoctum Dil. D1	0	2
6347	Mercaptopurine Monohydrate	0	16
666	Glycopyrronium Bromide	0	56
2889	Hydrargyrum Bichloratum Dil D8, Natrium Tetraboracicum Dil. D3, Ratanhia Ø, Calendula Dil. D1, Pulsatilla Dil. D3	0	1
3136	Zinc Oxide Pheur, Calamine Bp	0	1
3383	Mentha Piperita Tincture, Collinsonia Canadensis D3, Lupulinum D2, Pulsatilla Pratensis D4, Artemisia Absinthium D3, Strychnos Nux-Vomica D4, Taraxacum Officinale D2	0	1
3630	Chloroacetamide	0	1
4156	Cobimetinib	0	1
4403	Tiapride Hydrochloride	0	19
4533	Sulfur	0	4
4780	Heparin Sodium, Dexpanthenol, Dimethyl Sulfoxide	0	1
5027	Corylus Avellana L., Alnus Glutinosa L., Betula Verrucosa Pollen	0	1
5274	Betulae Folium, Restharrow Root, Orthosiphon Folium, Solidago Gigantea Flowering Top	0	4
4597	Sodium Lactate Solution, Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Dihydrate, Glucose	0	1
4844	Dexamethasone Acetate, Calcium Dobesilate Monohydrate, Lidocaine Hydrochloride	0	3
5091	Reserpinum Dil. D8 Vinos, Gelsemium Sempervirens Dil. D4 Vinos, Coffea Arabica Dil. D6 Vinos, Veratrum Album Dil. D6 Vinos, Passiflora Incarnata Mother Tincture	0	1
5338	Sodium Fluoride Bp	0	1
4661	Digoxin Immune Fab (Ovine)	0	2
4908	Veratrum Album D12, Salvia Officinalis D30, Lachesis D30, Sepia Officinalis D30, Pilocarpus D4	0	1
5155	Soft Extract Of Purple Coneflower Herb (30-40:1), Extraction Solvent: Ethanol	0	1
5402	Epinephrine Hydrochloride, Naphazoline Hydrochloride, Phenazone, Rutoside	0	1
3975	Autumn Crocus Fresh Flower Fluid Extract (1:15-25), Extraction Solvent Ethanol 96% (V/V)	0	1
4222	Cuprum Metallicum Praeparatum	0	1
1043	Parietaria Judaica L.	0	20
5489	Eszopiclone	0	5
5736	Sodium Iodide (131i)	0	38
5983	Thuja Occidentalis D3, Urtica Urens D3, Acidum Nitricum D6, Apis Mellifica D12, Argentum Metallicum D8, Aurum Metallicum D10, Calcium Fluoratum D8, Caltha Palustris D3, Clematis Recta D4, Betula Pendula D2, Galium Aparine D3, Galium Mollugo D3, Hedera Hel	0	1
6230	Glyoxal D10, Methylglyoxal D10	0	1
549	Mirtazapine	0	202
2772	Ivabradine	0	64
3019	Sulfamethoxazole, Trimethoprim, Potassium Guaiacolsulfonate	0	1
3266	Lovage Root, Rosemary Leaf, Centaurium Erythraea	0	2
3513	Suxamethonium Chloride Dihydrate	0	14
4039	Bretovameran	0	1
4286	Eupatorium Purpureum D6, Equisetum Hiemale D6, Berberis Vulgaris D4, Solanum Dulcamara D6	0	1
1107	Penicillium Digitatum	0	3
5553	Pulsatilla Pratensis D4, Argentum Nitricum D10, Hydrargyrum Biiodatum D12, Luffa Operculata D4, Euphorbium D4	0	1
5800	Ispaghula Husk	0	23
6047	Sodium Hydrogen Carbonate, Alginic Acid, Aluminium Hydroxide	0	1
6294	Posaconazole	0	92
613	Dextromethorphan Hydrobromide, Pseudoephedrine Hydrochloride, Paracetamol	0	20
2836	Kaolin, Heavy, Albumin Tannate, Bismuth Subgallate	0	1
3083	Busulfan	0	16
3330	Arnica Montana Trit. D 4, Gelsemium Sempervirens Trit. D 4, Sulfur Trit. D 12, Kalium Carbonicum Trit. D4, Selenicereus Grandiflorus D4, Spigelia Anthelmia D4, Nitroglycerinum Trit. D5	0	1
3577	Paraffin, Light Liquid	0	9
4103	Cor Suis D10, Cor Suis D200, Cor Suis D30	0	1
4350	Dobutamine	0	18
3641	Chlordiazepoxide Hydrochloride Bp	0	3
1171	Banana Fruit	0	5
5617	Human Coagulation Factor Viii, Von Willebrand Factor	0	1
5864	Formica Rufa Dil. D12, Formica Rufa Dil. D30, Formica Rufa Dil. D200	0	1
6111	Suramin Sodium	0	1
6358	Berberis Vulgaris Dil. D6, Colchicum Autumnale Dil. D6	0	1
677	Acidum Benzoicum E Resina Dil. D4, Lytta Vesicatoria Dil. D 4, Populus Tremuloides Spag. Peka D2, Pulsatilla Pratensis Spag. Peka D4, Zingiber Officinale D3, Solidago Virgaurea Mother Tincture, Acidum Nitricum D4, Apis Mellifica Dil. D3	0	1
2900	Dried Yeast From Saccharomyces Cerevisiae Hansen Cbs 5926	0	10
3147	Ergocalciferol	0	5
3394	Articulatio Interphalangea Bovis Gl Dil. D16 (Hab, Vs. 41b), Echinacea Pallida E Planta Tota Ferm 33c Dil. D2 (Hab, Vs. 33c), Quarz Dil. D29 Aquos.	0	1
4167	Hyssopus Officinalis, Burdock Radix	0	2
4414	Tyrothricin, Betamethasone, Norvaline	0	1
3705	Cichorium Stanno Cultum Rh Dil. D3	0	2
1235	Maize Starch, Barley Cream, Oatmeal, Wheat Flour, Oryza Sativa, Rye Flour, Wholewheat Flour	0	4
5681	Sodium Ascorbate, Ferrous Sulfate	0	1
5928	Tick-Borne Encephalitis Virus (Inactivated), Neudoerfl Strain, Aluminium Hydroxide	0	1
6175	Clematis Recta Dil. D4, Lachesis D10 Dil.	0	1
6422	Liquid Extract From Fresh Fir Mistletoe Herb (1:20), Extraction Solvent: Sodium Chloride Solution 0.09%	0	2
741	Methyldopa Sesquihydrate	0	3
2964	Distillate (1:1.92-2.11) Of Aniseed, Eucalyptus Leaves, Thyme, Bitter Fennel (3.28:1.27:1.18:1.0), Distillation Liquid: Water	0	1
3211	Lidocaine Hydrochloride Monohydrate, Cetylpyridinium Chloride	0	3
3458	Dry Extract Of Agnus Castus Fruit (7-13:1)	0	2
1505	Misoprostol	0	14
6445	Emicizumab	0	1
6692	Hydroflumethiazide Bp	0	2
6939	Extract Of St. John's Wort (1: 1). Extraction Solvent: Ethanol 96% (V/V)	0	2
7186	Pembrolizumab	0	1
7433	Tyrothricin, Cetrimonium Bromide, Lidocaine	0	6
7680	Natrium Sulfuricum D4, Aranea Diadema D6, Calcium Phosphoricum D12, Ferrum Iodatum D12, Equisetum Hiemale D4, Fumaria Officinalis D4, Geranium Robertianum D4, Juglans Regia Ssp. Regia D3, Levothyroxinum D12, Myosotis Arvensis D3, Nasturtium Officinale D4,	0	2
7927	Dry Extract From Fresh Sage Leaf (1:17-18), Extraction Solvent: Ethanol 68% V/V	0	2
8174	Mucor Racemosus E Volumine Cellulae (Lyophil., Steril.) D4	0	1
8421	Zincum Valerianicum D4, Ignatia Amara D 4, Kalium Bromatum D4, Acidum Phosphoricum D4, Sepia Officinalis D4	0	1
8668	Chromium Trichloride, Copper Gluconate, Ferrous Gluconate, Manganese Gluconate, Potassium Iodide, Sodium Fluoride, Sodium Molybdate, Sodium Selenite, Zinc Gluconate	0	1
8915	Matricaria Recutita D6	0	1
9162	Candida Parapsilosis E Volumine Cellulae (Lyophil., Steril.) D5	0	1
9409	Dry Extract Of Melissa Leaf (4-6 : 1), Extraction Solvent: Ethanol 30 % (W/W), Valerianae Extractum Siccum (3 - 6 : 1), Ethanol 70% (V/V)	0	1
9656	Spinacia Oleracea	0	1
9903	Gelsemium Sempervirens D6, Pulsatilla Pratensis D8, Verbascum Densiflorum Dil. D3, Aconitum Napellus Dil. D4, Citrullus Colocynthis D8	0	1
10150	Lidocaine Hydrochloride Monohydrate, Ceftriaxone, Lidocaine	0	3
