Substance_id,Name
1980,"Argentum Metallicum Dil. D10, Arisaema Triphyllum Dil. D2, Arum Maculatum Dil. D2, Acidum Arsenicosum Dil. D10, Zingiber Officinale Dil. D4"
1981,"Arum Triphyllum Dil D2, Ammonium Bromatum Dil D2, Hydrargyrum Bichloratum Dil D8, Aesculus Hippocastanum Dil. D1"
1982,Timolol Maleate
1983,Timolol Maleate Ph. Eur.
1984,Triptorelin
1985,Micronised Purified Flavonoic Fraction
1986,"Arnica Montana Dil. D30, Phosphorus Dil. D30, Calcium Carbonicum Hahnemanni Dil. D30, Argentum Nitricum Dil. D12, Arum Maculatum Dil. D12"
1987,Propafenone Hydrochloride
1988,Paroxetine Hydrochloride Hemihydrate
1989,Eucalyptus Oil
1990,Dorzolamide
1991,"Dorzolamide, Timolol"
1992,"Asa Foetida Dil. D2, Ignatia Dil. D3, Nux Moschata Dil. D3, Zincum Isovalerianicum Dil. D5, Leonurus Cardiaca Dil. D1"
1993,"Acetylsalicylic Acid, Rosuvastatin"
1994,Rasagiline Tartrate
1995,Carbasalate Calcium
1996,Piperazine Hydrate Bp
1997,"Ibandronic Acid Monosodium Salt, Monohydrate"
1998,"Ascorbic Acid, Ferrous Gluconate"
1999,Ferrous Ascorbate
2000,"Ascorbic Acid, Rutoside Trihydrate"
2001,"Thonzylamine Hydrochloride, Mebechinium Metilsulfate"
2002,Zolmitriptan
2003,"Aluminium Oxide, Hydrated, Acetylsalicylic Acid, Magnesium Hydroxide"
2004,Guaifenesin Bp
2005,Glycerin Bp
2006,Hexylresorcinol Bp
2007,Hexylresorcinol
2008,"Levomenthol Bp, Aniseed Oil Bp, Capsicum Tincture Bpc"
2009,"Levomenthol, Cajuput Oil, Eucalyptus Oil, Methyl Salicylate"
2010,Nicotine Resinate
2011,"Ammonium Chloride Bp, Diphenhydramine Hydrochloride Bp"
2012,"Bisoprolol Fumarate, Perindopril Arginine"
2013,"Tincture From Matricaria Flower (1:4-5), Extraction Solvent: Ethanol 70% (V/V)"
2014,Milrinone
2015,Itopride Hydrochloride
2016,Magnesium Aspartate Tetrahydrate
2017,"Pyridoxine Hydrochloride, Magnesium Aspartate Tetrahydrate"
2018,"Magnesium, Pyridoxine Hydrochloride"
2019,Formoterol Fumarate Dihydrate
2020,Salmeterol
2021,Cytisinicline
2022,"Potassium Hydrogen Aspartate Hemihydrate, Magnesium Aspartate Tetrahydrate"
2023,"Paracetamol, Acetylsalicylic Acid, Codeine Phosphate Hemihydrate"
2024,"Magnesium Aspartate, Potassium Hydrogen Aspartate"
2025,"Magnesium Aspartate Tetrahydrate, Potassium Aspartate Hemihydrate"
2026,"Asparagus Root Powder, Parsley Powder"
2027,"Potassium Hydrogen Aspartate, Magnesium Aspartate Tetrahydrate"
2028,"Pyridoxine Hydrochloride, L-Aspartic Acid"
2029,Pegcetacoplan
2030,"Soft Extract From Thyme (1.7 -2.5: 1), Extraction Solvents: Ammonia Solution 10 % (M/M), Glycerol 85%, Ethanol 90%, Water (1:20:70:109)"
2031,"Liquid Extract From Thyme Herb (Der 1:2-2,5), Extraction Solvents: Ammonia Solution 10 % (M/M), Glycerol 85%, Ethanol 90%, Water (1:20:70:109)"
2032,"Amylmetacresol, 2,4 Dichlorobenzyl Alcohol, Anhydrous Lidocaine Hydrochloride"
2033,"Lidocaine Hydrochloride Monohydrate, Amylmetacresol, 2,4 Dichlorobenzyl Alcohol"
2034,"Acetylsalicylic Acid, Magnesium Oxide"
2035,Aspirin Bp
2036,"Pseudoephedrine Hydrochloride, Acetylsalicylic Acid"
2037,"Chlorphenamine Maleate, Phenylephrine Bitartrate, Acetylsalicylic Acid"
2038,"Acetylsalicylic Acid, Caffeine Monohydrate, Codeine Phosphate Hemihydrate"
2039,Roxithromycin
2040,Itraconazole
2041,Ganirelix
2042,Aster Pollen
2043,Erdosteine
2044,"Grindelia Robusta Dil. D3, Blatta Orientalis Dil. D 5, Euspongia Officinalis Dil. D 5, Ammi Visnaga Dil. D 7, Cetraria Islandica Dil. D 5, Chamomilla Recutita Dil. D 5, Natrium Sulfuricum Dil. D 6, Psychotria Ipecacuanha Dil. D6, Eriodictyon Californicum Dil. D 4, Drosera Dil. D4"
2045,"Cuprum Aceticum Dil. D6, Drosera Dil. D1, Hyoscyamus Dil. D2, Eriodictyon Californicum Dil. D2"
2046,Siberian Ginseng Root
2047,"Natrium Phosphoricum Dil. D4, Atropa Bella-Donna Spag. Peka Dil. D4, Strychnos Nux-Vomica Spag. Peka Dil. D4, Robinia Pseudoacacia Spag. Peka Dil. D6, Achillea Millefolium Mother Tincture, Stibium Sulfuratum Nigrum Dil. D8, Colchicum Autumnale Dil. D6, Citrullus Colocynthis Dil. D4"
2048,Fludrocortisone
2049,Torasemide
2050,"Amlodipine Besilate, Rosuvastatin Calcium"
2051,Metopimazine
2052,"Hydrochlorothiazide, Candesartan Cilexetil"
2053,"Guaifenesin, Paracetamol, Caffeine"
2054,Hydroxyzine Dihydrochloride
2055,Hydroxyzine Hydrochloride
2056,Atazanavir
2057,Atazanavir Sulfate
2058,Atenolol
2059,"Atenolol, Chlortalidone"
2060,"Hydrocortisone Acetate, Polymyxin B Sulfate, Oxytetracycline"
2061,"Mometasone Furoate, Indacaterol"
2062,Ipratropium Bromide Monohydrate
2063,Human Plasma Derived Antithrombin
2064,Atenolol Ph. Eur.
2065,"Atenolol, Nifedipine"
2066,"Adenosine 5' Triphosphate, Disodium Salt"
2067,"Glycine, Adenosine Triphosphate"
2068,"Anti-T Lymphocyte Immunoglobulin For Human Use, Horse"
2069,"Ezetimibe, Atorvastatin Calcium Trihydrate"
2070,"Cyanocobalamin, Folic Acid, Pyridoxine"
2071,"Tolnaftate Bp, Benzalkonium Chloride Solution Bp"
2072,Thiamazole
2073,Tapentadol Hydrochloride
2074,Naftifine Hydrochloride
2075,"Solanum Dulcamara D6, Sambucus Nigra D1, Natrium Sulfuricum D6, Arsenicum Album D12, Tartarus Emeticus D12"
2076,Prazosin
2077,Tacrolimus Monohydrate
2078,Atorvastatin Calcium Trihydrate
2079,Atosiban
2080,Atosiban Acetate
2081,Ondansetron
2082,Somatostatin
2083,Atovaquone
2084,"Proguanil Hydrochloride, Atovaquone"
2085,"Enalapril Maleate, Lercanidipine Hydrochloride"
2086,"Cyanocobalamin, Folic Acid, Ferrous Fumarate, Potassium Iodide"
2087,Cefoxitin Sodium
2088,Nelarabine
2089,"Valsartan, Sacubitril"
2090,Dexibuprofen
2091,"Fenoterol Hydrobromide, Ipratropium Bromide Monohydrate"
2092,"Salbutamol Sulfate, Ipratropium Bromide Monohydrate"
2093,"Chondroitin Sulfate Sodium, Glucosamine Sulfate Sodium Chloride"
2094,"Tincture From Arnica Montana Flower (Der 1:20), Extraction Solvent: Ethanol 57.9% (V/V)"
2095,"Tincture From Fresh Arnica Montana, Extraction Solvent: Ethanol 50% (M/M)"
2096,Atropine Sulfate Monohydrate
2097,Atropine Sulfate Ph. Eur.
2098,Atropine
2099,Atropine Sulphate Bp
2100,"Dry Extract From Devil's Claw Root Corresponding To 720 - 1440 Mg Of Dried Root, Extraction Solvent: 60% (V/V)"
2101,Ipratropium Bromide
2102,Ipratropium Bromide Anhydrous
2103,"Fenoterol Hydrobromide, Ipratropium Bromide Anhydrous"
2104,"Fenoterol Hydrobromide, Ipratropium Bromide"
2105,Azathioprine
2106,Diflunisal
2107,"Gelsemium Sempervirens Dil. D4, Arum Maculatum Dil. D4, Cuprum Aceticum Dil. D4, Hedera Helix Spag. Peka Dil. D6, Lactuca Virosa Dil. D4, Cochlearia Armoracia Dil. D4, Bryonia Spag. Peka Dil. D4, Dactylopius Coccus Spag. Peka Dil. D2"
2108,Hawthorn (Flowering Top Powder)
2109,Obecabtagene Autoleucel
2110,Betamethasone
2111,Choline Salicylate
2112,Choline Salicylate Solution Bp
2113,"Choline Salicylate, Glycerol"
2114,Ofloxacin
2115,"Cucurbita Pepo, Flos Rec. Trit. D2, Apatit Trit. D5"
2116,"Conchae Trit. D1, Quercus, Ethanol. Decoctum Trit. D3"
2117,"Conchae, Quercus, Ethanol. Decoctum Trit. D3"
2118,"Euphrasia 3c D6, Argentum Nitricum D6, Hepar Sulfuris D12, Atropa Bella-Donna D6"
2119,"Euphrasia 3c D6, Hydrargyrum Bichloratum D15, Argentum Nitricum D6, Atropa Bella-Donna D6"
2120,Midodrine Hydrochloride
2121,Repotrectinib
2122,"Dextran 70, Hypromellose"
2123,Aumolertinib Mesilate
2124,Phenytoin Sodium
2125,"Chlortetracycline Hydrochloride, Triamcinolone Acetonide"
2126,Chlortetracycline Hydrochloride
2127,Citalopram
2128,"Dexamethasone Sodium Phosphate, Nystatin, Polymyxin B Sulfate, Oxytetracycline Hydrochloride"
2129,"Hexamidine Diisetionate, Lidocaine Hydrochloride"
2130,Mebeverine Hydrochloride
2131,"Prednisolone Caproate, Dexpanthenol, Lidocaine Hydrochloride"
2132,"Acetylsalicylic Acid, Clopidogrel"
2133,"Diosmin, Hesperidin"
2134,Felodipine
2135,Moclobemide
2136,"Aurum Metallicum Praeparatum Dil. D10 Aquos., Hyoscyamus Niger, Planta Tota Rh Dil. D5, Stibium Metallicum Praeparatum Dil. D6 Aquos."
2137,"Aurum Metallicum Praeparatum Dil. D10, Hyoscyamus Dil. D5, Stibium Metallicum Praeparatum Dil. D6"
2138,"Aurum Metallicum Praeparatum Dil. D4, Rosae Aetheroleum Extractum, Lavender Oil"
2139,"Aurum Metallicum Trit. D3, Myrrh, Olibanum"
2140,"Aurum Metallicum Trit. D6, Myrrha Trit. D3 (Hab, Vs. 6), Olibanum Trit. D3 (Hab, Vs. 6)"
2141,"Aurum Metallicum Trit. D7, Myrrha Trit. D4 (Hab, Vs. 6), Olibanum Trit. D4 (Hab, Vs. 6)"
2142,"Aurum Metallicum Praeparatum Dil. D10 Aquos., Cor Bovis Dil. D4"
2143,"Aurum Metallicum Praeparatum Dil. D10 Aquos., Ferrum Sidereum Dil. D10 Aquos."
2144,"Aurum Metallicum Praeparatum Dil. D10 Aquos., Stibium Metallicum Praeparatum Dil. D8 Aquos."
2145,"Aurum Metallicum Praeparatum Dil. D30, Equisetum Arvense Rh Dil. D20"
2146,"Digitalis Purpurea D3, Arnica Montana D3, Crataegus D2, Selenicereus Grandiflorus D4, Spigelia Anthelmia D3, Aconitum Napellus D6, Prunus Laurocerasus D3, Aurum Chloratum D6"
2147,"Aurum Metallicum Dil. D12, Aurum Metallicum Praeparatum Dil. D10 Aquos., Aurum Metallicum Praeparatum Dil. D30, Aurum Metallicum Praeparatum Dil. D15, Aurum Metallicum Praeparatum Dil. D6 Aquos., Aurum Metallicum Dil. D20"
2148,"Aurum Metallicum Dil. D12, Aurum Metallicum Praeparatum Dil. D10, Aurum Metallicum Praeparatum Dil. D30, Aurum Metallicum Praeparatum Dil. D15, Aurum Metallicum Dil. D20"
2149,"Aurum Metallicum Praeparatum Trit. D10, Aurum Metallicum Trit. D12, Aurum Metallicum Trit. D20, Aurum Metallicum Trit. D30"
2150,"Aurum Metallicum Dil. D5, Camphora Dil. D3 Aquos. (Hab, Sv 5b), Selenicereus Grandiflorus Ex Herba Ferm 33d Dil. D2 (Hab, Vs. 33d), Strophanthus Kombe E Semine Ferm 35b Dil. D3 (Hab, Vs. 35b), Valeriana Officinalis E Radice Ferm 33c Dil. D2 (Hab, Vs. 33c), Crataegus Laevigata/Monogyna E Foliis Et Fructibus Ferm 33d Dil. D2 (Hab, Vs. 33d)"
2151,"Aurum Metallicum Dil. D9, Camphora Dil. D3 Aquos. (Hab, Sv 5b), Selenicereus Grandiflorus Ex Herba Ferm 33d Dil. D3 (Hab, Vs. 33d), Strophanthus Kombe E Semine Ferm 35b Dil. D5 (Hab, Vs. 35b), Valeriana Officinalis E Radice Ferm 33c Dil. D2 (Hab, Vs. 33c), Crataegus Laevigata/Monogyna E Foliis Et Fructibus Ferm 33d Dil. D2 (Hab, Vs. 33d)"
2152,"Apis Regina Tota Gl Dil. D5 (Hab, Vs. 41c), Aurum Chloratum Dil. D6 Aquos. (Hab, Vs. 5b), Avena Sativa Ferm 33c Dil. D2, Hypericum Perforatum Ex Herba Ferm 33c Dil. D2 (Hab, Vs. 33c), Strychnos Ignatii E Semine Ferm 35b Dil. D4 (Hab, Vs. 35b), Acidum Phosphoricum Dil. D4"
2153,"Aurum Metallicum Dil. D9, Atropa Belladonna Ex Herba Ferm 33a Dil. D9 (Hab, Vs. 33a), Plumbum Mellitum Dil. D11 Aquos. (Hab, Vs. 6)"
2154,"Aurum Metallicum Dil. D9, Equisetum Arvense Ex Herba Ferm 35b Dil. D14 (Hab, Vs. 35b)"
2155,"Aurum Metallicum Dil. D29 Aquos., Equisetum Arvense Ex Herba Ferm 35b Dil. D14 (Hab, Vs. 35b)"
2156,"Aurum Metallicum Dil. D9, Prunus Spinosa E Floribus Et Summitatibus Ferm 33d Dil. D5 (Hab, Vs. 33d)"
2157,"Aurum Metallicum Dil. D9, Hyoscyamus Niger Ex Herba Ferm 33d Dil. D4 (Hab, Vs. 33d), Stibium Metallicum Dil. D7"
2158,"Aurum Metallicum Dil. D9, Strophanthus Kombe E Semine Ferm 35b Dil. D5 (Hab, Vs. 35b)"
2159,"Aconitum Dil. D6, Cactus Dil. D4, Crataegus Mother Tincture, Arnica Dil. D3, Aurum Chloratum Dil. D6"
2160,"Convallaria Majalis D2, Cytisus Scoparius D1, Arnica Montana D1, Natrium Tetrachloroauratum D6, Valeriana Officinalis D1, Crataegus Mother Tincture"
2161,"Aurum Metallicum Dil. D12, Aurum Metallicum Dil. D200, Aurum Metallicum Dil. D30"
2162,"Nitrofurantoin, Macrocrystalline"
2163,Aluminium Potassium Sulphate Dodecahydrate
2164,Deutetrabenazine
2165,Extract Of Fresh Maple Mistletoe Herb
2166,"Metformin Hydrochloride, Linagliptin"
2167,"Benzyl Alcohol, Isopropyl Alcohol, Ethanol (96% Denatured With Mek)"
2168,Hydroxychloroquine Sulfate
2169,"Adonis Vernalis Dil. D 3, Crataegus Dil. D 3, Selenicereus Grandiflorus Dil. D 4, Convallaria Majalis Dil. D3"
2170,Retinol
2171,"Retinol Palmitate, Dl-Alpha Tocopherol Acetate"
2172,"Retinol, Alphatocopherol Acetate"
2173,Alphatocopherol Acetate
2174,"Algeldrate, Inactivated Hepatitis A Virus (Gbm Strain)"
2175,"Aluminium Hydroxide, Inactivated Hepatitis A Virus (Gbm Strain)"
2176,"Avena Sativa Ferm 33c Dil. D2, Calcium Carbonicum Hahnemanni Dil D6, Sulfur Dil. D24 Aquos., Valeriana Officinalis E Radice Ferm 33c Dil. D2 (Hab, Vs. 33c), Phosphorus Dil. D24"
2177,Avena Sativa Mother Tincture
2178,"Avena Sativa 2b Ø, Coffea Tosta, Ethanol. Decoctum Dil. D60, Valeriana, Ethanol. Decoctum Ø, Passiflora Incarnata Mother Tincture, Humulus Lupulus Ø"
2179,"Tincture From Pressed Juice From Avena Sativa Herb, (Der 1:1.2) Extraction Solvent: Ethanol 51% V/V"
2180,"Amylocaine Hydrochloride, Adrenalinum D3, Ficaria Verna Mother Tincture, Paeonia Officinalis Mother Tincture"
2181,"Krameria Triandra C3, Aesculus Hippocastanum C3, Adrenalinum D3, Paeonia Officinalis Mother Tincture, Hamamelis Virginiana D1"
2182,"Paeonia Officinalis D1, Krameria Triandra C3, Aesculus Hippocastanum C3, Hamamelis Virginiana D1"
2183,"Dry Extract Of Rhapontic Rhubarb Root Der (16 - 26 : 1), Extraction Solvent: Aqueous Calcium Hydroxide Solution (Calcium Oxide : Water 1: 38 (M/M))"
2184,Betahistine
2185,"Dronabinol, Cannabidiol"
2186,Dimenhydrinate
2187,"Dimenhydrinate, Caffeine"
2188,Tretinoin
2189,Promethazine Teoclate
2190,Interferon Beta-1a
2191,Tocilizumab
2192,Insulin Icodec
2193,Bupropion Hydrochloride
2194,Esomeprazole Magnesium Trihydrate
2195,Glycopyrronium
2196,Heparin Sodium
2197,"Sitagliptin, Dapagliflozin"
2198,Pidotimod
2199,Ciclopirox
2200,Cefixime
2201,Fluciclovine (18f)
2202,"Ezetimibe, Rosuvastatin Zinc"
2203,Diamorphine Hydrochloride
2204,Clozapine
2205,Avapritinib
2206,Azacitidine
2207,Aztreonam
2208,"Brinzolamide, Timolol"
2209,Tripelennamine Hydrochloride
2210,Azathioprine Bp
2211,Azelastine
2212,Cefazolin
2213,Azithromycin Monohydrate
2214,Anhydrous Azithromycin
2215,Trazodone Hydrochloride
2216,Nitric Oxide
2217,"Liquid Extract From Matricaria Flower (1: 1), Extraction Solvent: Ethanol 70% (V/V), Liquid Extract From Calendula Flower (1: 1), Extraction Solvent: Ethanol 70% (V/V)"
2218,Patent Blue V (E131)
2219,"Liquid Extract Of Matricaria Flower (Der 1:2), Extraction Solvent: Ethanol 70% (V/V)"
2220,Sulfasalazine
2221,"Betula, Olive"
2222,"Butacaine, Dimercaprol"
2223,Thiamine Nitrate
2224,Cobamamide
2225,Thiamine
2226,12 Grass Pollen Mixture
2227,"Mixture Of Allergen Extracts From alnus Spp., Fraxinus Spp., Fagus Spp., Betula Spp., Ulmus Spp., Corylus Spp., Quercus Spp., Planatus Spp., Populus Spp. And Salix Spp."
2228,Weed And Shrub Pollen Mixture
2229,Pyridoxine Hydrochloride
2230,"Zinc Oxide, Castor Oil"
2231,Matricaria Recutita D3
2232,"Eucalyptus Oil, Thyme Oil, Turpentine Oil"
2233,Glycerol (85 Per Cent)
2234,Bacampicillin Hydrochloride
2235,"Bacitracin, Neomycin Sulfate"
2236,"Bacitracin, Hydrocortisone Acetate, Colistimethate Sodium"
2237,"Bacitracin Zinc, Neomycin Sulfate"
2238,"Bacillus Cereus E Volumine Ex Muris Cellulae (Lyophil., Steril.) D6"
2239,"Bacillus Cereus E Volumine Ex Muris Cellulae (Lyophil., Steril.) D4"
2240,"Bacitracin Zinc, Chlorhexidine Acetate"
2241,"Anthrax Antigen Filtrate, Algeldrate"
2242,Bacitracin
2243,"Bacitracin, Retinol"
2244,Baclofen
2245,Baclofen Ph. Eur.
2246,Mupirocin
2247,Benzyl Alcohol
2248,"Colibacillinum D12, Colibacillinum Nosode D200, Colibacillinum D30"
2249,Ebastine
2250,"Chlorhexidine Gluconate, Isopropyl Alcohol"
2251,Bosentan
2252,Lactobacillus Plantarum P 17630
2253,Vancomycin Hydrochloride
2254,"Sulfamethoxazole, Trimethoprim"
2255,Mupirocin Calcium
2256,"Calcium Ion, Hydrogen Carbonate"
2257,"Calcium Ion, Silicic Acid, Hydrogen Carbonate"
2258,"Coriander, Caraway Fruit, Fennel, Bitter, Pimpinella Anisum"
2259,"Magnesium, Sodium Ion, Hydrogen Carbonate"
2260,"Calcium Ion, Carbon Dioxide"
2261,"Calcium Ion, Sodium Ion, Chloride Ion, Hydrogen Carbonate"
2262,"Calcium, Sulfate"
2263,Bigas Flavones Solitaria A Scutellaria Baicalensis Radix
2264,"Allantoin, Bigas Flavones Solitaria A Scutellaria Baicalensis Radix"
2265,Colistin Sulfate
2266,"Guaifenesin, Theophylline"
2267,"Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate, Sodium (S)-Lactate Solution"
2268,"Calcium Carbonate, Magnesium Hydroxide"
2269,"Dry Extract Of Valerian Root (6,0 - 7,4 : 1), Extraction Solvent : Ethanol 70 % (V/V)"
2270,"Tincture Of Valerian Root (1:5), Extraction Liquid: Ethanol 70 V/V"
2271,"Valerian Root Dry Extract (3-6:1), Ethanol 70 %(V/V)"
2272,"Valerianae Extractum Siccum (3 - 6 : 1), Ethanol 70% (V/V)"
2273,"Tincture From Valerian Root (1:5), Extraction Solvent: Ethanol 70% (V/V)"
2274,Valerian Tincture
2275,"Dry Extract Of Melissa Leaf (4-6:1), Extraction Agent: Methanol 30% (V/V), Valerian Root Dry Extract (3-6:1), Ethanol 70 %(V/V)"
2276,Valerianae Tinctura (1:5)
2277,"Valerian Root Dry Extract (4-7:1), Dry Extract From Hop Strobile (4–8:1), Extraction Solvent: Ethanol 40 % (V/V)"
2278,"Valerian Root Dry Extract (3-6:1), Ethanol 70 %(V/V), Dry Extract From Hop Strobile (4–8:1), Extraction Solvent: Ethanol 40 % (V/V)"
2279,"Crataegi Folium Cum Flore, Lupuli Flos, Melissa Leaf Powder, Weißdornfrüchte-Pulver, Valerianae Radix Pulverata"
2280,Valeriana Root Tincture
2281,Valerianae Radix
2282,"Dry Extract Of Valerian Root (5.5-7.4:1), Extraction Solvent: Ethanol 85% (M/M)"
2283,"Valerian Root Dry Hydroalcoholic Extract (3-6:1, Extraction Solvent: Ethanol 70% V/V)"
2284,"Dry Extract From Melissa Leaf (4-6:1), Extraction Solvent: Water, Valerian Root Dry Extract (3-6:1), Ethanol 70 %(V/V), Dry Extract From Hop Strobile (4–8:1), Extraction Solvent: Ethanol 40 % (V/V)"
2285,Valerianae Radix Dry Extract
2286,Omega-3-Acid Ethyl Esters 90 With A Specific Composition For Epa And Dha Not Lower Than 85%.
2287,Urea
2288,"Menthol, Camphor, Methyl Salicylate"
2289,"Capsicum Oleoresin, Methyl Salicylate Ph. Eur., Menthol Bp, Camphor Bp"
2290,"Levomenthol, Camphor, Capsicum Oleoresin, Methyl Salicylate"
2291,Soya Oil
2292,Soya-Bean Oil Refined
2293,"Paraffin, Light Liquid, Arachis Oil"
2294,"Lauromacrogol 400, Soya Oil"
2295,"Macrogol Lauryl Ether, Urea"
2296,Ivermectin
2297,"2.1% Sodium Chloride-Water (Brine) Sulfide, Iodide"
2298,Melissengeist Konzentrat
2299,"Menthol, Benzyl Nicotinate, Salicylic Acid"
2300,"Menthol, Capsaicin, Methyl Salicylate, Salicylic Acid"
2301,Methyl Salicylate
2302,"Menthol, Camphor, Methyl Salicylate, Turpentine Essential Oil"
2303,"Camphor, Racemic, Chlorobutanol Hemihydrate, Menthol, Methyl Salicylate"
2304,"Levomenthol, Chlorobutanol Hemihydrate"
2305,Peru Balsam
2306,"Levomenthol, Eucalyptus Oil, Niaouli Essential Oil, Benzoin Siam"
2307,"Bromhexine Hydrochloride, Sulfamethoxazole, Trimethoprim"
2308,Erdafitinib
2309,Balsalazide Disodium
2310,Bambuterol Hydrochloride
2311,"Phyllostachys E Nodo Ferm 35c Dil. D3 (Hab, Vs. 35c)"
2312,"Acetylsalicylic Acid, Anhydrous Caffeine"
2313,Vortioxetine Hydrobromide
2314,Calcium Citrate Tetrahydrate
2315,"Timolol Maleate, Bimatoprost"
2316,Glucagon
2317,Entecavir
2318,"Arctium Lappa Root, Cryoground"
2319,Arctostaphylos Uva-Ursi
2320,Barium Sulfate
2321,"Arnica Montana Trit. D 4, Kalium Phosphoricum Trit. D6, Causticum Hahnemanni Trit. D6, Barium Carbonicum Trit. D12, Datura Stramonium Trit. D4, Aconitum Napellus Trit. D12, Semecarpus Anacardium Trit. D6, Strychnos Ignatii Trit. D6, Calcium Iodatum Trit. D4"
2322,Prilocaine Hydrochloride
2323,"Barium Citricum Trit. D3, Berberis, Ethanol. Decoctum Trit. D3, Conchae Trit. D10, Zinnober Trit. D6"
2324,"Barium Citricum Dil. D9 (Hab, Vs. 6), Carbo Vegetabilis Dil. D5, Cichorium Intybus E Planta Tota Ferm 33c Dil. D2 (Hab, Vs. 33c), Oxalis Acetosella E Planta Tota Ferm 34b Dil. D2 (Hab, Vs. 34b), Pancreas Suis Gl Dil. D7 (Hab, Vs. 41a)"
2325,Fludeoxyglucose (18f)
2326,Barnidipine Hydrochloride
2327,"Enalapril Maleate, Nitrendipine"
2328,"Barium Oxalsuccinicum D200, Barium Oxalsuccinicum D30, Barium Oxalsuccinicum D10"
2329,"Valine, Arginine Glutamate, Alanine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Aspartic Acid, Glutamic Acid, Glycine, Histidine Hydrochloride Monohydrate, Potassium Dihydrogen Phosphate, Tryptophan, Potassium Hydroxide, Sodium Chloride, Sodium Hydroxide, Calcium Chloride Dihydrate, Glucose Monohydrate, Lysine Hydrochloride, Magnesium Acetate Tetrahydrate, Sodium Acetate Trihydrate"
2330,Benzylthiouracil
2331,Ciprofloxacin Hydrochloride
2332,Lidocaine Hydrochloride
2333,Bromhexine
2334,"Paraffin White Soft, Paraffin, Viscous"
2335,Doxycycline Hyclate
2336,"Cefotaxime Sodium, Lidocaine Hydrochloride"
2337,Prednicarbate
2338,Ciclopirox Olamine
2339,"Influenza Virus B/Austria/1359417/2021-Like Strain (B/Austria/1359417/2021, Bvr-26), A/Victoria/4897/2022 (H1n1)pdm09-Like Strain (A/Victoria/4897/2022, Ivr-238), Influenza A Virus, A/Croatia/10136rv/2023 (H3n2) Like Strain X-425a, Inactivated"
2340,"Clove Oil, Methyl Salicylate, Oil Of Pimenta"
2341,"Guaifenesin, Ethylmorphine Hydrochloride"
2342,"Levomenthol, Camphor, Capsicum Oleoresin, Isoamyl Salicylate"
2343,Dalbavancin
2344,Avelumab
2345,Mirabegron
2346,Diclofenac
2347,"Dexamethasone Acetate, Clotrimazole"
2348,"Timolol Maleate, Brimonidine Tartrate"
2349,Bcg (Bacillus Calmette-Guérin) Bacteria
2350,"Bcg (Bacillus Calmette-Guérin), Live Attenuated, Strain Rivm (Strain 1173-P2 Derived)"
2351,"Live Bcg Bacilli (Bacillus Calmette-Guerin), Brasilian Moreau Substrain"
2352,"Mycobacterium Bovis, Danish Strain 1331"
2353,"Thiamine Hydrochloride, Calcium Pantothenate, Cyanocobalamin, Nicotinamide, Riboflavin, Pyridoxine Hydrochloride"
2354,Betamethasone Benzoate
2355,Pyridoxine
2356,"Beclometasone Dipropionate, Formoterol"
2357,"Beclometasone Dipropionate, Formoterol Fumarate"
2358,Beclometasone Dipropionate Monohydrate
2359,"Biotin, Calcium Pantothenate, Cyanocobalamin, Nicotinamide, Riboflavin, Thiamine Nitrate, Pyridoxine Hydrochloride"
