MedicalProcedure_id,Name,Category,Duration,Cost
X632843,"ΤΡΑΥΜΑ , ΣΥΡΡΑΦΗ ΠΕΡΙΦΕΡΙΚΩΝ ΝΕΥΡΩΝ (ΠΛΗΝ ΤΟΥ ΚΕΡΚΙΔΙΚΟΥ ΝΕΥΡΟΥ) ΜΕ ΠΑΡΕΜΒΟΛΗ ΝΕΥΡΙΚΩΝ ΜΟΣΧΕΥΜΑΤΩΝ, ΚΑΘΕ ΝΕΥΡΟ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632849,"ΤΡΑΥΜΑ , ΣΥΡΡΑΦΗ ΠΕΡΙΦΕΡΙΚΩΝ ΝΕΥΡΩΝ (ΠΛΗΝ ΤΟΥ ΚΕΡΚΙΔΙΚΟΥ ΝΕΥΡΟΥ) ΜΕ ΠΑΡΕΜΒΟΛΗ ΣΥΝΘΕΤΙΚΩΝ ΝΕΥΡΟΑΓΩΓΩΝ, ΚΑΘΕ ΝΕΥΡΟ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632857,"ΑΠΟΚΑΤΑΣΤΑΣΗ - ΣΥΡΡΑΦΗ ΠΕΡΙΦΕΡΙΚΩΝ ΝΕΥΡΩΝ (ΠΛΗΝ ΤΟΥ ΚΕΡΚΙΔΙΚΟΥ ΝΕΥΡΟΥ) ΜΕΤΑ ΑΠΟ ΑΦΑΙΡΕΣΗ ΟΓΚΟΥ  ΜΕ ΠΑΡΕΜΒΟΛΗ ΝΕΥΡΙΚΩΝ ΜΟΣΧΕΥΜΑΤΩΝ, ΚΑΘΕ ΝΕΥΡΟ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632859,"ΑΠΟΚΑΤΑΣΤΑΣΗ - ΣΥΡΡΑΦΗ ΠΕΡΙΦΕΡΙΚΩΝ ΝΕΥΡΩΝ (ΠΛΗΝ ΤΟΥ ΚΕΡΚΙΔΙΚΟΥ ΝΕΥΡΟΥ) ΜΕΤΑ ΑΠΟ ΑΦΑΙΡΕΣΗ ΝΕΥΡΩΜΑΤΟΣ ΜΕ ΠΑΡΕΜΒΟΛΗ ΝΕΥΡΙΚΩΝ ΜΟΣΧΕΥΜΑΤΩΝ, ΚΑΘΕ ΝΕΥΡΟ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632869,ΤΡΑΥΜΑΤΙΚΗ ΔΙΑΤΟΜΗ ΜΑΣΧΑΛΙΑΙΑΣ ΑΡΤΗΡΙΑΣ - ΑΜΕΣΗ ΤΕΛΙΚΟΤΕΛΙΚΗ ΣΥΡΡΑΦΗ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632879,ΤΡΑΥΜΑΤΙΚΗ ΔΙΑΤΟΜΗ ΜΑΣΧΑΛΙΑΙΑΣ ΑΡΤΗΡΙΑΣ - ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ -  ΣΥΡΡΑΦΗ ΜΕ ΠΑΡΕΜΒΟΛΗ ΦΛΕΒΙΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632901,ΤΡΑΥΜΑΤΙΚΗ ΔΙΑΤΟΜΗ ΜΑΣΧΑΛΙΑΙΑΣ ΦΛΕΒΑΣ- ΑΜΕΣΗ ΤΕΛΙΚΟΤΕΛΙΚΗ ΣΥΡΡΑΦΗ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632907,ΤΡΑΥΜΑΤΙΚΗ ΔΙΑΤΟΜΗ ΜΑΣΧΑΛΙΑΙΑΣ ΦΛΕΒΑΣ  ΑΜΕΣΗ ΤΕΛΙΚΟΤΕΛΙΚΗ ΣΥΡΡΑΦΗ ΜΕ ΠΑΡΕΜΒΟΛΗ ΦΛΕΒΙΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632911,ΤΡΑΥΜΑΤΙΚΟ ΑΝΕΥΡΥΣΜΑ ΜΑΣΧΑΛΙΑΙΑΣ ΑΡΤΗΡΙΑΣ - ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ -  ΣΥΡΡΑΦΗ ΜΕ ΠΑΡΕΜΒΟΛΗ ΦΛΕΒΙΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632913,ΤΡΑΥΜΑΤΙΚΗ ΔΙΑΤΟΜΗ ΒΡΑΧΙΟΝΙΟΥ ΑΡΤΗΡΙΑΣ ΚΑΙ ΦΛΕΒΑΣ  - ΑΜΕΣΗ ΤΕΛΙΚΟΤΕΛΙΚΗ ΣΥΡΡΑΦΗ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632915,ΤΡΑΥΜΑΤΙΚΗ ΔΙΑΤΟΜΗ ΒΡΑΧΙΟΝΙΟΥ ΑΡΤΗΡΙΑΣ ΚΑΙ  ΦΛΕΒΑΣ . ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ -  ΣΥΡΡΑΦΗ ΜΕ ΠΑΡΕΜΒΟΛΗ ΦΛΕΒΙΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632917,ΤΡΑΥΜΑΤΙΚΟ ΑΝΕΥΡΥΣΜΑ ΒΡΑΧΙΟΝΙΟΥ ΑΡΤΗΡΙΑΣ - ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ -  ΣΥΡΡΑΦΗ ΜΕ ΠΑΡΕΜΒΟΛΗ ΦΛΕΒΙΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632919,ΑΡΘΡΟΠΛΑΣΤΙΚΗ ΑΓΚΩΝΑ: ΜΕ ΠΑΡΕΜΒΑΛΛΟΜΕΝΗ ΠΕΡΙΤΟΝΙΑ Ή ΥΜΕΝΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632925,ΑΡΘΡΟΠΛΑΣΤΙΚΗ ΑΓΚΩΝΑ: ΟΛΙΚΗ ΑΡΘΡΟΠΛΑΣΤΙΚΗ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632929,ΑΡΘΡΟΠΛΑΣΤΙΚΗ ΑΓΚΩΝΑ: ΑΡΘΡΟΠΛΑΣΤΙΚΗ ΤΟΥ ΠΕΡΙΦΕΡΙΚΟΥ ΤΜΗΜΑΤΟΣ ΤΟΥ ΒΡΑΧΙΟΝΙΟΥ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632937,ΑΡΘΡΟΠΛΑΣΤΙΚΗ ΑΓΚΩΝΑ: ΟΛΙΚΗ ΑΡΘΡΟΠΛΑΣΤΙΚΗ ΚΑΙ ΑΝΑΚΑΤΑΣΚΕΥΗ ΠΛΑΓΙΩΝ ΣΥΝΔΕΣΜΩΝ ΜΕ ΤΕΝΟΝΤΙΟ ΜΟΣΧΕΥΜΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632939,ΑΝΑΘΕΩΡΗΣΗ ΟΛΙΚΗΣ ΑΡΘΡΟΠΛΑΣΤΙΚΗΣ ΑΓΚΩΝΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632943,ΑΦΑΙΡΕΣΗ ΑΡΘΡΟΠΛΑΣΤΙΚΗΣ ΚΕΦΑΛΗΣ ΚΕΡΚΙΔΟΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632947,ΑΦΑΙΡΕΣΗ ΥΛΙΚΩΝ ΟΛΙΚΗΣ ΑΡΘΡΟΠΛΑΣΤΙΚΗΣ ΑΓΚΩΝΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632951,ΑΡΘΡΟΔΕΣΗ ΑΓΚΩΝΑ ΜΕ Ή ΧΩΡΙΣ ΟΣΤΙΚΟ ΜΟΣΧΕΥΜΑ (ΑΥΤΟΛΟΓΟ Ή ΑΛΛΟΜΟΣΧΕΥΜΑ),Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632953,ΔΙΑΓΝΩΣΤΙΚΗ ΑΡΘΡΟΣΚΟΠΗΣΗ ΑΓΚΩΝΟΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632955,ΑΡΘΡΟΣΚΟΠΗΣΗ ΑΓΚΩΝΑ: ΑΡΘΡΟΣΚΟΠΙΚΗ ΔΙΑΤΟΜΗ ΕΚΦΥΣΗΣ ΕΚΤΕΙΝΟΝΤΩΝ ΓΙΑ ΕΠΙΚΟΝΔΥΛΙΔΑ ΑΓΚΩΝΑ (TENNIS ELBOW),Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632957,ΑΡΘΡΟΣΚΟΠΗΣΗ ΑΓΚΩΝΑ: ΒΙΟΨΙΑ ΥΜΕΝΟΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632959,ΑΡΘΡΟΣΚΟΠΙΚΗ ΥΜΕΝΕΚΤΟΜΗ ΑΓΚΩΝΟΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632963,ΑΡΘΡΟΣΚΟΠΗΣΗ ΑΓΚΩΝΑ: ΑΡΘΡΟΣΚΟΠΙΚΗ ΑΦΑΙΡΕΣΗ ΥΜΕΝΙΚΩΝ ΠΤΥΧΩΝ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632975,ΑΡΘΡΟΣΚΟΠΗΣΗ ΑΓΚΩΝΑ: ΑΡΘΡΟΣΚΟΠΙΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΤΗΣ ΑΡΘΡΙΤΙΔΑΣ ΤΗΣ ΒΡΑΧΙΟΝΟΚΕΡΚΙΔΙΚΗΣ ΑΡΘΡΩΣΗΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632979,ΑΡΘΡΟΣΚΟΠΗΣΗ ΑΓΚΩΝΑ: ΑΡΘΡΟΣΚΟΠΙΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΠΡΟΣΚΡΟΥΣΗΣ ΣΤΗΝ ΑΡΘΡΩΣΗ ΤΟΥ ΑΓΚΩΝΑ ΛΟΓΩ ΑΡΘΡΙΤΙΔΑΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632991,ΑΡΘΡΟΣΚΟΠΗΣΗ ΑΓΚΩΝΑ: ΑΡΘΡΟΣΚΟΠΙΚΗ ΟΣΤΕΟΣΥΝΘΕΣΗ ΕΝΔΑΡΘΡΙΚΩΝ ΚΑΤΑΓΜΑΤΩΝ ΑΓΚΩΝΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632993,ΑΡΘΡΟΣΚΟΠΗΣΗ ΑΓΚΩΝΑ: ΑΡΘΡΟΣΚΟΠΙΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΔΙΑΧΩΡΙΣΤΙΚΗΣ ΟΣΤΕΟΧΟΝΔΡΙΤΙΔΑΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632995,ΑΡΘΡΟΣΚΟΠΗΣΗ ΑΓΚΩΝΑ: ΑΡΘΡΟΣΚΟΠΙΚΟΣ ΚΑΘΑΡΙΣΜΟΣ ΣΕ ΣΗΠΤΙΚΗ ΑΡΘΡΙΤΙΔΑ ΚΑΡΠΟΥ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X632999,ΑΡΘΡΟΣΚΟΠΗΣΗ ΑΓΚΩΝΑ: ΑΡΘΡΟΣΚΟΠΙΚΗ ΑΦΑΙΡΕΣΗ ΞΕΝΩΝ ΚΑΙ ΕΛΕΥΘΕΡΩΝ ΣΩΜΑΤΩΝ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633009,ΑΡΘΡΟΤΟΜΗ ΑΓΚΩΝΑ: ΒΙΟΨΙΑ ΥΜΕΝΟΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633019,ΑΝΟΙΚΤΗ ΥΜΕΝΕΚΤΟΜΗ ΑΓΚΩΝΟΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633021,ΑΝΟΙΚΤΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΔΙΑΧΩΡΙΣΤΙΚΗΣ ΟΣΤΕΟΧΟΝΔΡΙΤΙΔΑΣ ΑΓΚΩΝΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633029,ΑΝΟΙΚΤΗ ΧΕΙΡΟΥΡΓΙΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΠΡΟΣΚΡΟΥΣΗΣ ΑΓΚΩΝΑ ΛΟΓΩ ΑΡΘΡΙΤΙΔΑΣ (ΟΠΩΣ OUTERBRIDGE-KASHIWAGI),Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633031,ΑΝΟΙΚΤΗ ΧΕΙΡΟΥΡΓΙΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΡΘΡΙΤΙΔΑΣ ΒΡΑΧΙΟΝΟΚΕΡΚΙΔΙΚΗΣ ΑΡΘΡΩΣΗΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633039,ΑΝΟΙΚΤΗ ΑΦΑΙΡΕΣΗ ΞΕΝΩΝ Ή ΕΛΕΥΘΕΡΩΝ ΤΕΜΑΧΙΩΝ ΑΠΟ ΤΗΝ ΑΡΘΡΩΣΗ ΤΟΥ ΑΓΚΩΝΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633041,ΑΝΟΙΚΤΗ ΕΚΤΟΜΗ ΥΜΕΝΙΚΗΣ ΠΤΥΧΗΣ ΤΗΣ ΑΡΘΡΩΣΗΣ ΤΟΥ ΑΓΚΩΝΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633043,ΟΡΟΓΟΝΟΘΥΛΑΚΙΤΙΔΑ ΑΓΚΩΝΑ: ΕΚΤΟΜΗ ΟΡΟΓΟΝΟΥ ΘΥΛΑΚΟΥ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633049,ΣΥΓΚΑΜΨΗ ΑΓΚΩΝΑ: ΚΙΝΗΤΟΠΟΙΗΣΗ ΥΠΟ ΑΝΑΙΣΘΗΣΙΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633051,ΣΥΓΚΑΜΨΗ ΑΡΘΡΩΣΗΣ ΑΓΚΩΝΑ: ΑΡΘΡΟΣΚΟΠΙΚΗ ΑΡΘΡΟΛΥΣΗ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633055,ΣΥΓΚΑΜΨΗ ΑΡΘΡΩΣΗΣ ΑΓΚΩΝΑ: ΑΝΟΙΚΤΗ ΑΡΘΡΟΛΥΣΗ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633059,ΣΥΓΚΑΜΨΗ ΑΡΘΡΩΣΗΣ ΑΓΚΩΝΑ: ΑΝΟΙΚΤΗ ΑΡΘΡΟΛΥΣΗ ΚΑΙ ΤΟΠΟΘΕΤΗΣΗ ΕΞΩΤΕΡΙΚΗΣ ΟΣΤΕΟΣΥΝΘΕΣΗΣ ΑΓΚΩΝΟΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633061,"ΣΥΓΚΑΜΨΗ ΑΡΘΡΩΣΗΣ ΑΓΚΩΝΑ: ΑΝΟΙΚΤΗ ΘΥΛΑΚΟΤΟΜΗ Ή ΘΥΛΑΚΕΚΤΟΜΗ, ΑΦΑΙΡΕΣΗ ΕΚΤΟΠΗΣ ΟΣΤΕΟΠΟΙΗΣΗΣ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633065,"ΣΥΓΚΑΜΨΗ ΑΡΘΡΩΣΗΣ ΑΓΚΩΝΑ: ΑΝΟΙΚΤΗ ΘΥΛΑΚΟΤΟΜΗ Ή ΘΥΛΑΚΕΚΤΟΜΗ, ΑΦΑΙΡΕΣΗ ΕΚΤΟΠΗΣ ΟΣΤΕΟΠΟΙΗΣΗΣ, ΣΥΝΔΕΣΜΟΠΛΑΣΤΙΚΗ ΠΛΑΓΙΩΝ ΣΥΝΔΕΣΜΩΝ, ΑΡΘΡΟΠΛΑΣΤΙΚΗ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633067,"ΤΕΝΟΤΟΜΗ ΑΝΟΙΚΤΗ, ΚΑΜΠΤΗΡΑ Ή ΕΚΤΕΙΝΟΝΤΑ ΤΕΝΟΝΤΑ, ΒΡΑΧΙΟΝΙΟΥ Ή ΑΓΚΩΝΟΣ,  ΜΟΝΗΡΗΣ, ΚΑΘΕ ΤΕΝΟΝΤΑΣ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633069,"ΕΠΙΜΗΚΥΝΣΗ Ή ΒΡΑΧΥΝΣΗ, ΒΡΑΧΙΟΝΙΟΥ Ή ΑΓΚΩΝΟΣ, ΜΟΝΗΡΗΣ, ΚΑΘΕ ΤΕΝΟΝΤΑΣ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633071,"ΤΕΝΟΝΤΟΜΕΤΑΦΟΡΑ,ΒΡΑΧΙΟΝΙΟΥ Ή ΑΓΚΩΝΟΣ, ΜΟΝΗΡΗΣ, ΚΑΘΕ ΤΕΝΟΝΤΑ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633079,ΡΗΞΗ ΜΑΚΡΑΣ ΚΕΦΑΛΗΣ ΔΙΚΕΦΑΛΟΥ: ΠΡΩΤΟΠΑΘΗΣ ΣΥΡΡΑΦΗ - ΚΑΘΗΛΩΣΗ ΜΕ ΔΙΟΣΤΙΚΕΣ ΑΓΚΥΡΕΣ Ή ΜΕ ΑΛΛΗ ΤΕΧΝΙΚΗ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633081,"ΡΗΞΗ ΜΑΚΡΑΣ ΚΕΦΑΛΗΣ ΔΙΚΕΦΑΛΟΥ: ΔΕΥΤΕΡΟΠΑΘΗΣ ΣΥΡΡΑΦΗ - ΔΕΥΤΕΡΟΠΑΘΗΣ ΣΥΡΡΑΦΗ - ΚΑΘΗΛΩΣΗ ΜΕ ΔΙΟΣΤΙΚΑ ΡΑΜΜΑΤΑ Ή ΔΙΟΣΤΙΚΕΣ ΑΓΚΥΡΕΣ Ή ΑΛΛΗ ΤΕΧΝΙΚΗ, ΜΕ Ή ΧΩΡΙΣ ΤΕΝΟΝΤΙΟ ΜΟΣΧΕΥΜΑ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633083,ΡΗΞΗ ΚΑΤΑΦΥΣΗΣ ΔΙΚΕΦΑΛΟΥ ΒΡΑΧΙΟΝΙΟΥ ΜΥΟΣ: ΠΡΩΤΟΠΑΘΗΣ ΣΥΡΡΑΦΗ - ΚΑΘΗΛΩΣΗ ΜΕ ΔΙΟΣΤΙΚΑ ΡΑΜΜΑΤΑ Ή ΔΙΟΣΤΙΚΕΣ ΑΓΚΥΡΕΣ Ή ΑΛΛΗ ΤΕΧΝΙΚΗ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X633089,"ΡΗΞΗ ΚΑΤΑΦΥΣΗΣ ΔΙΚΕΦΑΛΟΥ ΒΡΑΧΙΟΝΙΟΥ ΜΥΟΣ: ΔΕΥΤΕΡΟΠΑΘΗΣ ΣΥΡΡΑΦΗ - ΚΑΘΗΛΩΣΗ ΜΕ ΔΙΟΣΤΙΚΑ ΡΑΜΜΑΤΑ Ή ΔΙΟΣΤΙΚΕΣ ΑΓΚΥΡΕΣ Ή ΑΛΛΗ ΤΕΧΝΙΚΗ, ΜΕ Ή ΧΩΡΙΣ ΤΕΝΟΝΤΙΟ ΜΟΣΧΕΥΜΑ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
